id,sr,index,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis,crest,rms
5d8c06872,48000,1814400,6720,1148.7292,2684.7646,2400.4465,0.024542136,1582.9268,7.6270823,73.27542,252.14642,0.13081086
78c0c29b7,48000,1821120,6720,1254.3607,21834.676,2270.5356,0.017970799,1317.8099,8.207027,87.01417,135.82684,0.2916119
c235d4882,48000,1827840,6720,1167.897,2156.2686,1903.5714,0.017861484,1390.0397,9.434943,109.58771,157.3219,0.11008109
2cadc96c4,48000,1834560,6720,1143.8818,549.4741,2166.5178,0.025935495,1715.7988,7.9616523,76.03323,236.47362,0.08568721
b5ca5656d,48000,1841280,6720,1288.9661,1335.466,3025.4465,0.036394462,1963.0323,6.6209564,54.185352,196.12268,0.08114354
266658377,48000,1848000,6720,1405.7072,2758.0881,3100.0,0.033110727,1827.794,6.6418924,55.001236,147.29042,0.105567284
4b943a232,48000,1854720,6720,1675.8644,70.55914,5810.9375,0.06401459,2819.3994,4.9767804,30.176117,112.324524,0.020510778
97b00fa25,48000,1861440,6720,2719.2595,4.923347,15227.01,0.15209514,4412.806,2.7156157,9.771335,88.2095,0.0058807973
43a5941c8,48000,1868160,6720,4722.1353,2.6690981,17396.65,0.25832054,5231.8213,1.5086827,4.5690846,42.758877,0.003812313
9ba03c77a,48000,1874880,6720,5253.494,2.6167824,17589.508,0.3073538,5198.0483,1.2807376,4.0053654,37.58155,0.002608604
