id,sr,index,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis
e81df0050,48000,1214400,4800,2984.8054,222.78505,14285.0,0.10738332,4309.0,2.6141834,9.576382
ed9a12970,48000,1219200,4800,2696.6296,294.9741,12872.188,0.09646275,4145.938,2.810568,10.764828
5ed61750d,48000,1224000,4800,2797.7212,230.57422,13520.9375,0.09495131,4245.81,2.7833178,10.496525
3bca14512,48000,1228800,4800,2594.835,296.19513,12537.8125,0.076021045,4097.498,2.8943498,11.297453
58e79abcc,48000,1233600,4800,2403.2415,522.6269,11279.6875,0.08585298,3946.8875,2.9510374,11.841498
437564eac,48000,1238400,4800,2257.728,522.9802,9422.5,0.08535586,3517.7783,3.0934663,13.400351
ccfaefe3b,48000,1243200,4800,2432.3425,417.46213,10153.75,0.09129119,3713.1267,2.924827,12.106911
cf38142ad,48000,1248000,4800,2409.099,433.65155,10102.1875,0.09120815,3631.3318,2.9276335,12.314675
15c045d1e,48000,1252800,4800,2840.242,337.32947,13819.0625,0.095189296,4328.0415,2.6735487,9.91866
671c0ff84,48000,1257600,4800,2585.1462,615.77844,13571.875,0.08169346,4217.0674,2.8728032,11.19603
c25f58ec6,48000,1262400,4800,2751.411,683.665,16095.627,0.07455653,4504.14,2.744058,10.14014
0da77f57c,48000,1267200,4800,2420.5447,784.7901,10350.9375,0.07987558,3806.0125,3.0426872,12.780663
7f2604b57,48000,1272000,4800,3297.0745,669.9383,18716.562,0.08680146,5148.131,2.3181717,7.4886518
5a0145151,48000,1276800,4800,3255.3486,788.0137,18959.377,0.08755035,5050.7563,2.3618896,7.74306
8a0d84a5b,48000,1281600,4800,3056.8843,504.025,16500.623,0.09231955,4642.6226,2.464738,8.564362
737b0eb7b,48000,1286400,4800,3026.1484,661.0349,16962.812,0.09495425,4740.183,2.4484422,8.371667
c0269f441,48000,1291200,4800,3569.2837,756.9705,19674.062,0.10070593,5472.896,2.1150317,6.3205495
5bad94faf,48000,1296000,4800,3344.7307,596.24585,18823.438,0.10100844,4996.165,2.282287,7.4101157
ae53f730d,48000,1300800,4800,2888.3687,670.99176,16517.188,0.08070935,4623.2344,2.5420613,8.912431
c0f800af5,48000,1305600,4800,3018.3083,748.84216,16157.5,0.08247102,4585.9907,2.4756436,8.705832
12042c1f8,48000,1310400,4800,2899.0393,518.5152,11623.125,0.100359865,3994.4917,2.50297,9.598752
64773417b,48000,1315200,4800,3292.7068,581.2111,15400.625,0.10401736,4567.269,2.3077433,8.066648
2860528f9,48000,1320000,4800,3342.6797,885.81146,19046.25,0.08528089,4880.547,2.285968,7.6540794
648e3df18,48000,1324800,4800,3574.8584,656.92444,19136.877,0.10166046,5001.247,2.1480246,6.978079
bd2777ce4,48000,1329600,4800,2979.746,768.3709,12931.25,0.09696074,4242.2065,2.4239583,9.008734
81fe5c9ea,48000,1334400,4800,2840.5247,735.6441,11075.625,0.102379456,3908.2134,2.41969,9.301977
5279b0916,48000,1339200,4800,2488.2976,782.2128,9173.75,0.09038391,3421.2961,2.47854,10.176092
229df5c93,48000,1344000,4800,2539.8003,887.3704,9172.5,0.09027238,3451.9248,2.5349529,10.54938
1164fd807,48000,1348800,4800,2846.513,593.67053,9942.5,0.09896437,3626.2417,2.3834097,9.553232
c1c3bd5cc,48000,1353600,4800,3137.22,788.0453,13663.125,0.09574894,4369.8027,2.3924303,8.659637
63c24a086,48000,1358400,4800,2925.8088,853.7925,14371.875,0.08303628,4411.388,2.572841,9.430335
eb0170b92,48000,1363200,4800,3373.0674,1027.763,18015.312,0.092320785,4921.189,2.3041964,7.6239557
78cc609b7,48000,1368000,4800,3380.0984,935.29456,16874.062,0.0966865,4759.681,2.290965,7.773833
25497111b,48000,1372800,4800,2903.4766,1041.5465,10861.25,0.08257993,3959.8691,2.5588098,10.110609
bb4e22ed4,48000,1377600,4800,2741.3096,1247.1353,10096.875,0.08298848,3823.0632,2.6530192,10.835612
4cb6b3203,48000,1382400,4800,2581.4912,1456.6217,9521.25,0.07516532,3738.868,2.7164412,11.302603
158b4559f,48000,1387200,4800,2644.5022,1672.6516,10403.125,0.0798348,3878.5562,2.5054543,9.839842
398e3175a,48000,1392000,4800,2678.8167,2089.9736,10324.6875,0.08955419,3805.6143,2.4838533,9.781683
c9a23deea,48000,1396800,4800,3127.211,1449.9727,11492.1875,0.10282964,4173.652,2.230199,8.2747965
58eafbd81,48000,1401600,4800,3356.4797,2026.2683,11297.1875,0.10498934,4217.4717,2.0005744,7.3171735
4c369a610,48000,1406400,4800,3133.398,1294.9464,11721.5625,0.10232521,4185.141,2.2395911,8.313438
168f072b0,48000,1411200,4800,2720.8467,1771.7264,10092.5,0.083049506,3944.0566,2.445919,9.53629
8a727ec74,48000,1416000,4800,2918.4414,2835.7039,13055.0,0.083638266,4390.414,2.4151726,8.853416
8b8ef6aa0,48000,1420800,4800,3112.1824,2361.1033,13754.6875,0.08729616,4476.2065,2.3078008,8.203417
6033708d9,48000,1425600,4800,3098.9639,1950.7511,12293.4375,0.0844152,4348.14,2.2968454,8.407029
1ef4fc678,48000,1430400,4800,3307.2056,2126.6633,15991.875,0.080454595,4618.0254,2.275417,7.9968214
c627d1852,48000,1435200,4800,3172.5876,2122.6372,11016.25,0.07652428,4223.092,2.3589692,8.978553
11bd8533c,48000,1440000,4800,3134.5845,1939.155,9799.375,0.070423104,4099.149,2.4211795,9.460903
fa9492ff5,48000,1444800,4800,2916.1125,2963.4993,12301.875,0.06094026,4293.7456,2.607718,10.007013
79e8a8a87,48000,1449600,4800,2976.8489,3067.6357,10368.75,0.063618615,4196.3623,2.5779893,10.032705
b03ab1fe6,48000,1454400,4800,2702.8691,3247.655,8366.25,0.05716217,3816.401,2.867268,12.240847
428953524,48000,1459200,4800,2592.8733,3446.6724,7948.75,0.06028047,3403.765,2.8591712,13.238402
ef36b36d6,48000,1464000,4800,2332.5461,4577.7573,7571.875,0.04392833,3240.3074,3.1126122,15.155593
f802ecd3d,48000,1468800,4800,2056.892,4248.977,7420.3125,0.040271986,3047.2798,3.2786386,16.727457
097815df6,48000,1473600,4800,2096.6057,4884.55,7472.8125,0.05303219,3021.3562,3.242055,16.45038
b06ef3311,48000,1478400,4800,2279.689,3001.6924,7572.1875,0.04636823,3381.1804,3.1678483,14.998721
06cba15e3,48000,1483200,4800,2284.524,3361.4421,7725.3125,0.04866655,3498.1924,3.1653662,14.683541
b4be1c049,48000,1488000,4800,2089.6848,4339.226,7524.375,0.044592608,3397.965,3.3209667,15.862793
97120b5c9,48000,1492800,4800,2155.8196,3566.8005,7556.875,0.05174275,3218.1326,3.182011,15.477157
f1ce7ae7a,48000,1497600,4800,2331.1125,3764.9,8040.3125,0.055274136,3456.104,3.0215409,13.88843
c90228e2e,48000,1502400,4800,2276.7737,4849.17,7904.6875,0.05595901,3350.62,2.88769,13.324673
b386afdc9,48000,1507200,4800,2554.0874,3639.1992,8137.5,0.05064628,3439.9207,2.5554793,11.429925
f882c6d37,48000,1512000,4800,3443.2092,3660.125,16468.75,0.07251646,4637.7334,2.2365046,7.9640074
bf48dfd69,48000,1516800,4800,2973.648,4092.75,9093.125,0.072673224,3819.355,2.3778071,9.950287
3846f40fa,48000,1521600,4800,3015.4993,3731.3025,9853.125,0.078742266,3989.9824,2.3190038,9.287867
1cffe1a12,48000,1526400,4800,2911.8787,4452.0527,10850.0,0.06609563,4058.2734,2.4421186,9.695544
1b7a570b6,48000,1531200,4800,2530.1326,3876.954,8057.5,0.06443821,3625.08,2.6103106,11.182954
55f278b59,48000,1536000,4800,2341.1438,3333.2505,8478.4375,0.06786456,3639.3743,2.8147147,12.336418
ab85d7fd3,48000,1540800,4800,2606.595,3828.12,11405.3125,0.069354475,4144.7983,2.7450626,10.952384
12b89a028,48000,1545600,4800,2651.845,4150.606,11624.375,0.06568567,4168.9873,2.7438807,10.867829
e8b5e5e7a,48000,1550400,4800,2744.148,2786.2742,13040.625,0.07607023,4306.935,2.6300082,9.992935
807822e9b,48000,1555200,4800,2522.111,3128.488,10834.0625,0.07084866,4021.7,2.7612832,11.1029625
e607a585e,48000,1560000,4800,2416.5613,4444.453,10265.9375,0.0675272,3938.1592,2.857436,11.791607
d326ecc2f,48000,1564800,4800,2609.3762,3257.8965,10736.5625,0.07730516,3941.092,2.6908033,10.862445
6b8a37aa6,48000,1569600,4800,2490.918,4498.423,10319.6875,0.07504261,3830.4617,2.7275004,11.165529
1ce0385ee,48000,1574400,4800,2220.3767,4748.3525,9586.5625,0.07132476,3765.4724,2.8986084,12.140383
af32352e4,48000,1579200,4800,2382.4185,4644.16,11158.4375,0.066381305,3960.2766,2.7672482,10.989096
41f680cbf,48000,1584000,4800,2346.5906,7594.6465,11178.75,0.07785444,3957.4805,2.7382329,10.793331
40f16882b,48000,1588800,4800,2544.0488,11031.967,14103.75,0.08448576,4372.551,2.5973988,9.542752
43382fc99,48000,1593600,4800,2587.7573,6726.8823,12025.3125,0.08557292,4129.54,2.5892093,9.883036
91717b972,48000,1598400,4800,2318.5476,7306.5933,11597.1875,0.07195827,4089.086,2.7950003,11.046853
47a9027e3,48000,1603200,4800,2258.9539,7007.94,10623.75,0.06061264,3868.1892,2.790365,11.357742
ca41a6751,48000,1608000,4800,2396.1338,10791.026,11346.25,0.077209584,3974.165,2.630707,10.34306
d60975d09,48000,1612800,4800,2624.8025,7278.868,11707.8125,0.07515025,3951.8696,2.4142118,9.160486
a838b4cff,48000,1617600,4800,2565.9084,10396.102,12579.0625,0.08080633,4212.151,2.5668688,9.623616
816de7c87,48000,1622400,4800,2441.2954,13071.821,14134.375,0.080017425,4429.2964,2.653764,9.705596
847073550,48000,1627200,4800,2677.9148,6355.425,14183.75,0.0901195,4402.862,2.5195088,9.048875
af195f15e,48000,1632000,4800,2486.1792,7193.276,15080.313,0.07281982,4554.198,2.614921,9.311769
92a1b9fc0,48000,1636800,4800,2815.7996,15112.597,18257.812,0.080290996,5101.4355,2.3680024,7.7269077
f51046ac8,48000,1641600,4800,2825.3943,8541.72,15817.813,0.088739835,4690.797,2.343171,8.020309
03af8f8b8,48000,1646400,4800,2545.651,7907.5957,12746.5625,0.08716859,4226.3867,2.4308264,8.908094
27efd4310,48000,1651200,4800,2246.5105,16275.838,11247.5,0.0804298,3994.272,2.618822,10.0467005
dfcc05e9e,48000,1656000,4800,2123.6877,12193.447,10449.375,0.06205138,3806.1426,2.7428374,10.985794
fdf084159,48000,1660800,4800,2772.112,5993.866,13859.688,0.08019089,4400.071,2.358124,8.474022
4b26103db,48000,1665600,4800,2257.8616,11557.143,12037.1875,0.07326948,4149.9966,2.7408662,10.591608
d5f039fc9,48000,1670400,4800,1935.8021,16633.654,8540.0,0.058310777,3677.8608,3.0585525,13.18743
77a7704d2,48000,1675200,4800,2172.9604,9988.09,11901.875,0.060887095,4170.426,2.8706384,11.230091
d1b2554f7,48000,1680000,4800,1964.085,13458.323,10088.125,0.060585987,3943.4475,3.0660222,12.760563
9e766d361,48000,1684800,4800,2048.573,12423.987,9876.25,0.05781695,3945.2966,3.03075,12.684613
633738b87,48000,1689600,4800,1917.9954,9665.81,8752.5,0.05994489,3637.5767,3.0897987,13.591311
bb9466d22,48000,1694400,4800,2001.1267,8294.709,8698.125,0.061986372,3585.5317,3.0161052,13.323669
4aef76f78,48000,1699200,4800,2007.32,6060.93,8458.75,0.057747435,3499.3184,2.992875,13.420216
a87bea037,48000,1704000,4800,2267.5186,7181.5435,14068.125,0.058505617,4340.719,2.8902576,11.75308
eb1ade135,48000,1708800,4800,2207.6555,13895.372,14305.0,0.05713988,4470.269,2.9018729,11.207306
e6631c834,48000,1713600,4800,2440.4148,11506.816,16360.0,0.06077592,4812.652,2.6581247,9.445324
173a97c24,48000,1718400,4800,2599.5085,7704.317,18290.312,0.06377185,4957.1484,2.528919,8.62118
503b8a4cb,48000,1723200,4800,2347.152,7429.0327,13119.687,0.06029105,4378.046,2.8149242,10.786413
211265224,48000,1728000,4800,1980.6586,8390.241,9201.5625,0.060881387,3826.1072,3.1416903,13.600702
2271990b5,48000,1732800,4800,2063.6287,7309.9834,10433.4375,0.05650772,4011.3171,3.08755,12.980632
ad9dbfdac,48000,1737600,4800,2327.0317,4375.6943,10449.0625,0.061999485,4049.6716,2.858623,11.562661
d0d867ad1,48000,1742400,4800,2167.512,10950.495,11259.688,0.05938912,3963.9417,2.9683816,12.500128
22302f3e7,48000,1747200,4800,2242.2532,8102.3716,12062.8125,0.059978817,4231.426,2.898266,11.400519
1d157815d,48000,1752000,4800,2418.6934,11007.929,15904.063,0.06021193,4569.9927,2.7231688,10.003339
dcf09228f,48000,1756800,4800,2492.6057,6270.3228,15287.5,0.06202417,4518.495,2.7191355,10.181546
bc3010b8f,48000,1761600,4800,2764.5166,5634.6123,15186.875,0.069260426,4707.789,2.5027144,8.987508
d404e17e5,48000,1766400,4800,2599.681,7593.8784,15575.625,0.06339317,4660.8135,2.6001635,9.417198
bd3a4c49b,48000,1771200,4800,2513.705,16239.307,16202.5,0.06585477,4705.763,2.627686,9.445327
e108181e4,48000,1776000,4800,2236.5774,11564.604,8614.6875,0.0628697,3809.7654,2.7829843,11.658534
2dc68e5e1,48000,1780800,4800,2507.4497,3415.8271,8257.1875,0.06596511,3739.9482,2.3371997,9.389234
223fa16ae,48000,1785600,4800,2405.5732,4737.584,7948.75,0.057369232,3504.4692,2.234398,9.11807
6b56434cd,48000,1790400,4800,2044.7794,7811.925,7669.375,0.043310046,3206.659,2.466014,10.672206
0de7c874a,48000,1795200,4800,2148.2039,7376.4033,7758.125,0.05354599,3436.7444,2.6000118,11.256808
23774ea7a,48000,1800000,4800,1774.7667,14287.85,7563.75,0.049623348,3381.765,3.0173714,13.638135
4152cb1c0,48000,1804800,4800,2348.698,6502.3677,8729.375,0.060419414,3765.3083,2.5997388,10.79495
4ebd23da6,48000,1809600,4800,2488.2341,3255.7817,9026.875,0.06620713,3810.1692,2.4871514,10.134381
9ecf1e7c6,48000,1814400,4800,2289.2192,5708.478,8885.625,0.06556475,3849.435,2.6668077,10.919392
3e9715c4d,48000,1819200,4800,2375.942,4284.9155,10128.125,0.065600395,4042.408,2.6705124,10.692736
c159bd61b,48000,1824000,4800,2385.5476,7364.6416,11190.3125,0.06603534,4230.339,2.701222,10.486756
642fa004d,48000,1828800,4800,2069.5881,9773.184,8817.1875,0.06355114,3892.145,2.896007,11.9703
ead2158e0,48000,1833600,4800,2837.7334,2132.9692,14831.25,0.07740228,4500.311,2.4066513,8.642304
06450c8fd,48000,1838400,4800,2913.6912,2286.2224,15828.75,0.07889791,4571.1665,2.4193761,8.642201
5bb0808d4,48000,1843200,4800,2380.3384,4227.5166,13138.437,0.061824962,4261.32,2.744187,10.540642
c4d1aaf32,48000,1848000,4800,2294.7688,2580.555,11916.5625,0.06492045,4178.0176,2.786269,10.738714
489140acc,48000,1852800,4800,2335.7317,5893.3657,12860.625,0.07081732,4254.426,2.7331936,10.365798
a31a70432,48000,1857600,4800,2440.0312,7100.3223,17555.627,0.06715375,4927.769,2.5915604,8.896644
73d566fd3,48000,1862400,4800,2730.957,4880.857,18205.312,0.07760362,4991.4194,2.406143,7.9997134
96db3fcc5,48000,1867200,4800,2753.7588,2922.2478,18230.312,0.08091513,4951.7427,2.398787,8.002212
8f67e966b,48000,1872000,4800,2713.5234,3150.9167,16371.563,0.083348036,4703.2925,2.4707325,8.631044
a0b376001,48000,1876800,4800,2659.3665,4412.2607,17656.562,0.078864224,4913.2515,2.4704695,8.4464245
2e48df7ea,48000,1881600,4800,3624.1416,1649.0352,19021.562,0.10129427,5576.198,1.9252069,5.7213492
e9baac6d8,48000,1886400,4800,2971.461,4119.366,16565.312,0.089060836,4760.321,2.2672684,7.7717075
7331c3a80,48000,1891200,4800,3005.1885,2716.5996,15578.125,0.09192409,4734.5864,2.179478,7.4147673
584886637,48000,1896000,4800,3656.312,1735.6936,19115.0,0.09925477,5487.7734,1.8831563,5.6103816
d7d2aa3ab,48000,1900800,4800,3319.5996,2114.2854,18713.438,0.088182814,5253.7656,1.9976957,6.1684556
644369940,48000,1905600,4800,4067.4834,1607.4552,19040.938,0.10941869,5496.7207,1.6641015,4.8857446
a80008912,48000,1910400,4800,3072.0454,5429.0215,17234.062,0.081240326,4955.3945,2.0579228,6.6081953
855e8122b,48000,1915200,4800,3608.7734,2434.1396,18041.562,0.09542022,5230.723,1.854895,5.7193294
a612b89ab,48000,1920000,4800,3347.2056,3294.83,17153.438,0.09118435,4964.164,1.9419775,6.252037
657210472,48000,1924800,4800,3754.829,1526.8269,15706.562,0.10271178,4738.14,1.6579387,5.495891
88a1daf0c,48000,1929600,4800,3984.3137,1475.099,15380.0,0.10310959,4717.9277,1.524406,5.1884656
7c492956e,48000,1934400,4800,4229.57,1100.9617,17875.0,0.10560497,5082.6333,1.5001153,4.820394
5219c0ce0,48000,1939200,4800,4618.6074,1060.3152,18239.688,0.11444425,5309.2,1.2911179,4.1178126
e969eff44,48000,1944000,4800,4627.737,764.09906,18150.312,0.12033702,5380.206,1.33228,4.1397204
b8197e67a,48000,1948800,4800,3082.9038,2675.411,14399.375,0.08699136,4824.902,1.9771127,6.500455
85db041f4,48000,1953600,4800,3486.461,2540.7651,18043.125,0.0903904,5229.111,1.8360904,5.683728
0c028dbf5,48000,1958400,4800,4621.8184,1617.3044,19001.25,0.1025921,5744.9644,1.2819446,3.743342
24f7d4ee8,48000,1963200,4800,4054.1833,2106.082,17537.5,0.08932948,5254.8325,1.4087056,4.323529
b37c7692f,48000,1968000,4800,4306.4893,2021.3435,18218.438,0.112340495,5443.363,1.3674798,4.107689
b4a3d3798,48000,1972800,4800,5545.9077,1046.2739,19154.062,0.13987304,5903.8115,1.0996376,3.2776523
c8814da68,48000,1977600,4800,5389.963,698.1909,19275.312,0.13321735,6040.694,1.153066,3.3094618
3860f35f9,48000,1982400,4800,5465.67,909.52106,19381.562,0.12336256,6205.7925,1.1355933,3.2071037
a32e4329f,48000,1987200,4800,5333.041,1289.2789,18800.0,0.107131295,5518.152,1.1355557,3.6976538
7744e6d06,48000,1992000,4800,4321.446,1539.0194,17744.375,0.1103114,5284.579,1.4953971,4.6817007
404447b96,48000,1996800,4800,3974.7305,1247.6354,18457.812,0.09752977,5446.23,1.651689,4.898139
c856cc410,48000,2001600,4800,3558.9617,1515.1436,15575.313,0.0999936,4833.5117,1.7317061,5.6196885
8b75b4564,48000,2006400,4800,3996.3984,916.0671,16459.062,0.115928434,4945.19,1.6284637,5.226744
5137cdb6b,48000,2011200,4800,3976.4026,1330.9513,17186.562,0.119800895,5034.0093,1.6538545,5.213317
7e4f5b411,48000,2016000,4800,4186.8315,850.7723,17499.062,0.13189842,5126.5586,1.575424,4.8844614
269aedc14,48000,2020800,4800,3910.2524,870.78595,17498.438,0.12368339,5089.674,1.728219,5.371596
6f48e135f,48000,2025600,4800,4021.4297,630.0892,17604.062,0.118436866,5116.1235,1.6765668,5.2122717
772c59395,48000,2030400,4800,4642.8335,446.76556,17972.188,0.13545914,5171.9556,1.4598063,4.577902
ce3c307ae,48000,2035200,4800,4830.0693,456.06073,17800.0,0.14005691,5212.35,1.3463767,4.240263
d658ca980,48000,2040000,4800,5011.2617,370.50217,18598.125,0.15468378,5572.228,1.2614462,3.77356
0a734cc17,48000,2044800,4800,4900.1016,311.3952,18836.875,0.1551628,5809.961,1.2757045,3.5947704
83d57e6be,48000,2049600,4800,4930.2393,277.49557,18357.5,0.1332793,5420.2397,1.2883976,3.9631336
9b6d33b73,48000,2054400,4800,4834.1265,325.31265,18659.375,0.14523315,5542.342,1.3406034,3.9579785
58e075523,48000,2059200,4800,5287.209,339.34137,19202.5,0.14875264,5618.666,1.2183772,3.686071
519960156,48000,2064000,4800,5336.078,383.10428,18712.812,0.13895823,5466.23,1.1763963,3.7309148
9dec6a7a5,48000,2068800,4800,4881.172,332.2888,18897.812,0.14830482,5677.2114,1.327103,3.8363175
839437a9e,48000,2073600,4800,4514.8276,331.28052,17731.25,0.14779656,5318.6084,1.4262471,4.268976
b237bfbd0,48000,2078400,4800,4702.3765,329.36923,18488.75,0.15243635,5561.4893,1.3716129,4.0015545
f3fa64696,48000,2083200,4800,4916.1265,290.08017,19005.0,0.15114728,5664.864,1.3233349,3.8787415
f4b755092,48000,2088000,4800,4978.805,362.17407,19317.5,0.14913924,5899.5034,1.3211298,3.6876562
b3fe09bb6,48000,2092800,4800,4624.2285,271.86615,18333.125,0.1477198,5604.4043,1.458436,4.161765
f65287466,48000,2097600,4800,4729.1357,326.68698,18463.125,0.15728626,5701.7773,1.4104861,3.9477775
55a74d141,48000,2102400,4800,4816.03,298.87393,19143.125,0.14973737,5831.5527,1.3683822,3.855045
939a38798,48000,2107200,4800,4796.3184,220.91225,19425.625,0.14285854,5821.5674,1.4049976,3.9519854
ca0b19a5c,48000,2112000,4800,5072.7456,325.27115,19153.125,0.1485344,6391.954,1.281937,3.3135827
b3ca1711a,48000,2116800,4800,5325.76,187.31511,19629.375,0.15456177,6749.3325,1.1704141,2.8501246
7c77c63a0,48000,2121600,4800,5213.0474,184.03851,19570.312,0.16309497,6685.6147,1.1597562,2.8183374
6b0b43494,48000,2126400,4800,4675.8423,877.5425,18630.938,0.15313478,5583.6875,1.4677259,4.159794
8dc0d29d0,48000,2131200,4800,6043.686,3599.8525,16381.875,0.17793867,4660.6313,1.0476549,3.6029606
22a8845c3,48000,2136000,4800,6577.453,2897.6826,16843.125,0.19256487,4865.172,0.8099665,3.0440593
54534dc4d,48000,2140800,4800,6683.814,1775.0962,17115.312,0.20603341,5066.175,0.7432451,2.7829802
0c5b12bde,48000,2145600,4800,6766.696,920.3856,17858.438,0.22090812,5299.385,0.7851242,2.786809
b7a3d380f,48000,2150400,4800,6565.495,507.84604,18316.25,0.2255057,5441.901,0.8479445,2.8627415
bcf2a3d64,48000,2155200,4800,6362.7354,286.39218,18430.0,0.22837323,5596.2324,0.8725531,2.8261828
e73a8c435,48000,2160000,4800,6258.3794,216.05597,18910.312,0.22944455,5944.5776,0.8797526,2.6662307
909ab9869,48000,2164800,4800,5052.198,202.76324,18923.438,0.19803295,5789.1606,1.2293485,3.4595516
a693ac832,48000,2169600,4800,4516.094,165.98575,19297.812,0.17495051,5915.145,1.4382764,3.9029207
ebe35aef2,48000,2174400,4800,4171.8613,159.82056,19474.062,0.16236956,5821.053,1.6024266,4.39733
f45ec9eab,48000,2179200,4800,4265.49,170.99846,19665.627,0.14945404,6076.3154,1.6060052,4.307041
2f3a83155,48000,2184000,4800,4632.455,164.13837,19687.5,0.14619693,6475.729,1.4630693,3.7041626
eb6632b9d,48000,2188800,4800,4837.311,129.91428,19690.0,0.12447559,6712.6123,1.4147363,3.4813118
1433720b7,48000,2193600,4800,4666.7354,197.07896,19687.5,0.13026853,6663.0093,1.4418445,3.5576994
80d18f778,48000,2198400,4800,5477.573,156.59036,19690.0,0.13370067,7131.1885,1.1933364,2.8034637
a355f455c,48000,2203200,4800,4599.433,151.9683,19690.0,0.10430455,6785.8906,1.504493,3.6513476
0bbdd4e5b,48000,2208000,4800,3970.7517,174.07613,19685.0,0.115553714,6161.942,1.7740045,4.7413125
bb45be499,48000,2212800,4800,4435.2515,116.98167,19625.0,0.117520295,5723.2554,1.7324528,4.976024
e70eefffa,48000,2217600,4800,5171.074,132.7829,19687.5,0.13626035,6364.1895,1.3970056,3.612189
618f359ed,48000,2222400,4800,5153.7144,221.38078,18962.5,0.1788178,5762.4165,1.3072104,3.6701293
63a2e5104,48000,2227200,4800,4835.8726,183.52435,19685.0,0.14678162,6221.934,1.4809495,3.8915296
3b9f3adbd,48000,2232000,4800,5116.5073,141.18228,19687.5,0.1410466,6717.1997,1.3498019,3.2967684
1283593e5,48000,2236800,4800,4279.026,142.87183,19684.688,0.122620724,6008.2266,1.7166162,4.639729
e6ef8359b,48000,2241600,4800,4632.835,113.46081,19687.812,0.13249317,6349.449,1.5616971,4.051227
1c5ceae07,48000,2246400,4800,5385.5615,128.61986,19690.0,0.16404654,6845.7534,1.2191767,3.0108857
4db6757be,48000,2251200,4800,4066.0059,144.57979,19164.375,0.16189283,5731.9727,1.6410112,4.5353174
3531c3846,48000,2256000,4800,4163.97,99.47047,19674.062,0.14393157,6032.098,1.6779251,4.5320244
4259e58dc,48000,2260800,4800,4877.9907,105.3233,19686.562,0.15648144,6560.14,1.381437,3.469157
c7d015083,48000,2265600,4800,4287.4556,130.3206,19642.5,0.14414513,6171.1147,1.5942094,4.2127395
551ade326,48000,2270400,4800,4205.472,193.27089,19603.125,0.13013235,6042.4424,1.6965982,4.653637
8ae1c9e86,48000,2275200,4800,3429.3545,516.8937,18770.625,0.09218477,5543.247,2.0538046,6.1997533
85873bb98,48000,2280000,4800,3102.5144,709.3253,18648.75,0.10617504,5105.1577,2.226981,7.113202
2772a16f0,48000,2284800,4800,3537.9333,663.32056,19620.0,0.11809401,5618.8926,1.9507092,5.7172728
3452f1f01,48000,2289600,4800,3446.3809,1730.8292,15177.5,0.116745666,4778.8857,2.0277576,7.0644865
3f6290537,48000,2294400,4800,2958.816,1736.1742,15046.25,0.10948288,4723.164,2.2471492,7.6879077
c7ed98a8a,48000,2299200,4800,3592.8716,919.11487,17921.25,0.11990265,4993.56,2.0327275,6.5292506
e2c9fdb3c,48000,2304000,4800,3098.2095,1230.5986,17282.5,0.09870582,4823.986,2.294166,7.691527
6a6f93800,48000,2308800,4800,3568.6526,697.2463,19482.5,0.11716671,5632.3535,1.9328536,5.5912547
b8746eb86,48000,2313600,4800,3167.2463,771.4934,17342.188,0.11848439,5108.5874,2.1246126,6.693388
6d435571c,48000,2318400,4800,3336.5186,433.64233,18101.562,0.12736267,5192.728,2.0491176,6.2855144
e4641fa13,48000,2323200,4800,3086.5322,735.8542,17069.375,0.12165564,4944.4634,2.1989014,7.0265145
7ceb035e8,48000,2328000,4800,3712.6104,679.4119,18430.625,0.1322352,5403.7866,1.8640637,5.5359445
0595020ec,48000,2332800,4800,4092.9807,322.99365,19582.188,0.14004634,6010.218,1.6383773,4.4339266
bb817d343,48000,2337600,4800,3890.7834,293.89142,19679.062,0.11257634,6004.635,1.7794083,4.7987933
738451cf7,48000,2342400,4800,4238.925,248.0519,19360.0,0.14640447,5959.9683,1.6039578,4.3319206
d54fd42ea,48000,2347200,4800,4389.027,217.1642,19133.125,0.15604424,6076.5703,1.5504931,4.164265
a671e1edc,48000,2352000,4800,5191.8877,177.8045,19358.438,0.1842922,6374.9175,1.2398914,3.2693932
5b58cdc12,48000,2356800,4800,5027.289,260.4732,19593.438,0.17886575,6103.648,1.3093015,3.5905929
2ddc3945c,48000,2361600,4800,4664.8955,202.74065,19677.5,0.15563822,6405.71,1.4434991,3.6924927
7878c5e92,48000,2366400,4800,4306.0786,181.23523,19665.0,0.15100208,6170.2773,1.57217,4.135191
f8bf85bbc,48000,2371200,4800,3496.7542,219.21214,18895.938,0.13302913,5503.428,1.953936,5.700122
b83a22f54,48000,2376000,4800,3932.453,257.65854,18721.562,0.13743266,5707.8984,1.8576344,5.4125485
d8d4c39f2,48000,2380800,4800,3806.5642,304.02014,19290.0,0.13836944,5658.6533,1.8637742,5.3246675
46bccb979,48000,2385600,4800,4825.015,194.78542,19622.5,0.16884938,6317.906,1.3648983,3.54569
2a46f9298,48000,2390400,4800,4338.214,170.79729,19426.562,0.15331975,6075.698,1.566641,4.187995
f36aaf426,48000,2395200,4800,3856.293,238.29529,19459.688,0.14656089,5796.101,1.7453121,4.807731
74cc5764e,48000,2400000,4800,4569.2734,199.10823,19686.25,0.14707874,6449.7173,1.491029,3.8026302
e9ab5e0b5,48000,2404800,4800,5164.0874,254.13188,19687.5,0.15492077,6896.705,1.2376243,2.985046
